id,rho_filename,ux_filename,uy_filename,uz_filename
2590640986824573314,RHO_kgm-3_id2590640986824573314.dat,UX_ms-1_id2590640986824573314.dat,UY_ms-1_id2590640986824573314.dat,UZ_ms-1_id2590640986824573314.dat
-5293839210530575502,RHO_kgm-3_id-5293839210530575502.dat,UX_ms-1_id-5293839210530575502.dat,UY_ms-1_id-5293839210530575502.dat,UZ_ms-1_id-5293839210530575502.dat
-9088522705152662830,RHO_kgm-3_id-9088522705152662830.dat,UX_ms-1_id-9088522705152662830.dat,UY_ms-1_id-9088522705152662830.dat,UZ_ms-1_id-9088522705152662830.dat
8942268835111503231,RHO_kgm-3_id8942268835111503231.dat,UX_ms-1_id8942268835111503231.dat,UY_ms-1_id8942268835111503231.dat,UZ_ms-1_id8942268835111503231.dat
3464835676173462926,RHO_kgm-3_id3464835676173462926.dat,UX_ms-1_id3464835676173462926.dat,UY_ms-1_id3464835676173462926.dat,UZ_ms-1_id3464835676173462926.dat
-4978952883413331937,RHO_kgm-3_id-4978952883413331937.dat,UX_ms-1_id-4978952883413331937.dat,UY_ms-1_id-4978952883413331937.dat,UZ_ms-1_id-4978952883413331937.dat
7722107962830041629,RHO_kgm-3_id7722107962830041629.dat,UX_ms-1_id7722107962830041629.dat,UY_ms-1_id7722107962830041629.dat,UZ_ms-1_id7722107962830041629.dat
7105057408399992327,RHO_kgm-3_id7105057408399992327.dat,UX_ms-1_id7105057408399992327.dat,UY_ms-1_id7105057408399992327.dat,UZ_ms-1_id7105057408399992327.dat
-1892563078411296393,RHO_kgm-3_id-1892563078411296393.dat,UX_ms-1_id-1892563078411296393.dat,UY_ms-1_id-1892563078411296393.dat,UZ_ms-1_id-1892563078411296393.dat
8014488177884350683,RHO_kgm-3_id8014488177884350683.dat,UX_ms-1_id8014488177884350683.dat,UY_ms-1_id8014488177884350683.dat,UZ_ms-1_id8014488177884350683.dat
-839603644978020061,RHO_kgm-3_id-839603644978020061.dat,UX_ms-1_id-839603644978020061.dat,UY_ms-1_id-839603644978020061.dat,UZ_ms-1_id-839603644978020061.dat
5817612589087813053,RHO_kgm-3_id5817612589087813053.dat,UX_ms-1_id5817612589087813053.dat,UY_ms-1_id5817612589087813053.dat,UZ_ms-1_id5817612589087813053.dat
-1348557311502185998,RHO_kgm-3_id-1348557311502185998.dat,UX_ms-1_id-1348557311502185998.dat,UY_ms-1_id-1348557311502185998.dat,UZ_ms-1_id-1348557311502185998.dat
2231623203310802368,RHO_kgm-3_id2231623203310802368.dat,UX_ms-1_id2231623203310802368.dat,UY_ms-1_id2231623203310802368.dat,UZ_ms-1_id2231623203310802368.dat
-6714442069771199416,RHO_kgm-3_id-6714442069771199416.dat,UX_ms-1_id-6714442069771199416.dat,UY_ms-1_id-6714442069771199416.dat,UZ_ms-1_id-6714442069771199416.dat
-7654283610073205312,RHO_kgm-3_id-7654283610073205312.dat,UX_ms-1_id-7654283610073205312.dat,UY_ms-1_id-7654283610073205312.dat,UZ_ms-1_id-7654283610073205312.dat
-7563154619888254555,RHO_kgm-3_id-7563154619888254555.dat,UX_ms-1_id-7563154619888254555.dat,UY_ms-1_id-7563154619888254555.dat,UZ_ms-1_id-7563154619888254555.dat
-5372500427906437367,RHO_kgm-3_id-5372500427906437367.dat,UX_ms-1_id-5372500427906437367.dat,UY_ms-1_id-5372500427906437367.dat,UZ_ms-1_id-5372500427906437367.dat
-5513787779141071596,RHO_kgm-3_id-5513787779141071596.dat,UX_ms-1_id-5513787779141071596.dat,UY_ms-1_id-5513787779141071596.dat,UZ_ms-1_id-5513787779141071596.dat
-6247423458637292580,RHO_kgm-3_id-6247423458637292580.dat,UX_ms-1_id-6247423458637292580.dat,UY_ms-1_id-6247423458637292580.dat,UZ_ms-1_id-6247423458637292580.dat
-5959784751491218817,RHO_kgm-3_id-5959784751491218817.dat,UX_ms-1_id-5959784751491218817.dat,UY_ms-1_id-5959784751491218817.dat,UZ_ms-1_id-5959784751491218817.dat
1856143493809237556,RHO_kgm-3_id1856143493809237556.dat,UX_ms-1_id1856143493809237556.dat,UY_ms-1_id1856143493809237556.dat,UZ_ms-1_id1856143493809237556.dat
3024991409087423709,RHO_kgm-3_id3024991409087423709.dat,UX_ms-1_id3024991409087423709.dat,UY_ms-1_id3024991409087423709.dat,UZ_ms-1_id3024991409087423709.dat
6054092188759340377,RHO_kgm-3_id6054092188759340377.dat,UX_ms-1_id6054092188759340377.dat,UY_ms-1_id6054092188759340377.dat,UZ_ms-1_id6054092188759340377.dat
-7907567691719329643,RHO_kgm-3_id-7907567691719329643.dat,UX_ms-1_id-7907567691719329643.dat,UY_ms-1_id-7907567691719329643.dat,UZ_ms-1_id-7907567691719329643.dat
-7149735757277025302,RHO_kgm-3_id-7149735757277025302.dat,UX_ms-1_id-7149735757277025302.dat,UY_ms-1_id-7149735757277025302.dat,UZ_ms-1_id-7149735757277025302.dat
4745837050411785068,RHO_kgm-3_id4745837050411785068.dat,UX_ms-1_id4745837050411785068.dat,UY_ms-1_id4745837050411785068.dat,UZ_ms-1_id4745837050411785068.dat
552736109806962553,RHO_kgm-3_id552736109806962553.dat,UX_ms-1_id552736109806962553.dat,UY_ms-1_id552736109806962553.dat,UZ_ms-1_id552736109806962553.dat
-1566962515285982911,RHO_kgm-3_id-1566962515285982911.dat,UX_ms-1_id-1566962515285982911.dat,UY_ms-1_id-1566962515285982911.dat,UZ_ms-1_id-1566962515285982911.dat
-3926342886399255453,RHO_kgm-3_id-3926342886399255453.dat,UX_ms-1_id-3926342886399255453.dat,UY_ms-1_id-3926342886399255453.dat,UZ_ms-1_id-3926342886399255453.dat
-9092281407250561137,RHO_kgm-3_id-9092281407250561137.dat,UX_ms-1_id-9092281407250561137.dat,UY_ms-1_id-9092281407250561137.dat,UZ_ms-1_id-9092281407250561137.dat
-8206616290448446713,RHO_kgm-3_id-8206616290448446713.dat,UX_ms-1_id-8206616290448446713.dat,UY_ms-1_id-8206616290448446713.dat,UZ_ms-1_id-8206616290448446713.dat
4700028892782043666,RHO_kgm-3_id4700028892782043666.dat,UX_ms-1_id4700028892782043666.dat,UY_ms-1_id4700028892782043666.dat,UZ_ms-1_id4700028892782043666.dat
8869444337911587059,RHO_kgm-3_id8869444337911587059.dat,UX_ms-1_id8869444337911587059.dat,UY_ms-1_id8869444337911587059.dat,UZ_ms-1_id8869444337911587059.dat
2043670943922472058,RHO_kgm-3_id2043670943922472058.dat,UX_ms-1_id2043670943922472058.dat,UY_ms-1_id2043670943922472058.dat,UZ_ms-1_id2043670943922472058.dat
-4592891931758882399,RHO_kgm-3_id-4592891931758882399.dat,UX_ms-1_id-4592891931758882399.dat,UY_ms-1_id-4592891931758882399.dat,UZ_ms-1_id-4592891931758882399.dat
3423803773510820590,RHO_kgm-3_id3423803773510820590.dat,UX_ms-1_id3423803773510820590.dat,UY_ms-1_id3423803773510820590.dat,UZ_ms-1_id3423803773510820590.dat
1167463897906089592,RHO_kgm-3_id1167463897906089592.dat,UX_ms-1_id1167463897906089592.dat,UY_ms-1_id1167463897906089592.dat,UZ_ms-1_id1167463897906089592.dat
-3836795870035452095,RHO_kgm-3_id-3836795870035452095.dat,UX_ms-1_id-3836795870035452095.dat,UY_ms-1_id-3836795870035452095.dat,UZ_ms-1_id-3836795870035452095.dat
-7877012697238657085,RHO_kgm-3_id-7877012697238657085.dat,UX_ms-1_id-7877012697238657085.dat,UY_ms-1_id-7877012697238657085.dat,UZ_ms-1_id-7877012697238657085.dat
329552897015308814,RHO_kgm-3_id329552897015308814.dat,UX_ms-1_id329552897015308814.dat,UY_ms-1_id329552897015308814.dat,UZ_ms-1_id329552897015308814.dat
4509625467389216077,RHO_kgm-3_id4509625467389216077.dat,UX_ms-1_id4509625467389216077.dat,UY_ms-1_id4509625467389216077.dat,UZ_ms-1_id4509625467389216077.dat
3211018847509207897,RHO_kgm-3_id3211018847509207897.dat,UX_ms-1_id3211018847509207897.dat,UY_ms-1_id3211018847509207897.dat,UZ_ms-1_id3211018847509207897.dat
1878917880344088533,RHO_kgm-3_id1878917880344088533.dat,UX_ms-1_id1878917880344088533.dat,UY_ms-1_id1878917880344088533.dat,UZ_ms-1_id1878917880344088533.dat
-4574301056426772353,RHO_kgm-3_id-4574301056426772353.dat,UX_ms-1_id-4574301056426772353.dat,UY_ms-1_id-4574301056426772353.dat,UZ_ms-1_id-4574301056426772353.dat
168033712094872340,RHO_kgm-3_id168033712094872340.dat,UX_ms-1_id168033712094872340.dat,UY_ms-1_id168033712094872340.dat,UZ_ms-1_id168033712094872340.dat
-6212546015279516008,RHO_kgm-3_id-6212546015279516008.dat,UX_ms-1_id-6212546015279516008.dat,UY_ms-1_id-6212546015279516008.dat,UZ_ms-1_id-6212546015279516008.dat
635314033588162390,RHO_kgm-3_id635314033588162390.dat,UX_ms-1_id635314033588162390.dat,UY_ms-1_id635314033588162390.dat,UZ_ms-1_id635314033588162390.dat
1991086683630527027,RHO_kgm-3_id1991086683630527027.dat,UX_ms-1_id1991086683630527027.dat,UY_ms-1_id1991086683630527027.dat,UZ_ms-1_id1991086683630527027.dat
-4630633035528994723,RHO_kgm-3_id-4630633035528994723.dat,UX_ms-1_id-4630633035528994723.dat,UY_ms-1_id-4630633035528994723.dat,UZ_ms-1_id-4630633035528994723.dat
-2704119375706264815,RHO_kgm-3_id-2704119375706264815.dat,UX_ms-1_id-2704119375706264815.dat,UY_ms-1_id-2704119375706264815.dat,UZ_ms-1_id-2704119375706264815.dat
4312184799882121731,RHO_kgm-3_id4312184799882121731.dat,UX_ms-1_id4312184799882121731.dat,UY_ms-1_id4312184799882121731.dat,UZ_ms-1_id4312184799882121731.dat
1574761955075523757,RHO_kgm-3_id1574761955075523757.dat,UX_ms-1_id1574761955075523757.dat,UY_ms-1_id1574761955075523757.dat,UZ_ms-1_id1574761955075523757.dat
2584290933666632199,RHO_kgm-3_id2584290933666632199.dat,UX_ms-1_id2584290933666632199.dat,UY_ms-1_id2584290933666632199.dat,UZ_ms-1_id2584290933666632199.dat
694880434048293749,RHO_kgm-3_id694880434048293749.dat,UX_ms-1_id694880434048293749.dat,UY_ms-1_id694880434048293749.dat,UZ_ms-1_id694880434048293749.dat
1206995278301192062,RHO_kgm-3_id1206995278301192062.dat,UX_ms-1_id1206995278301192062.dat,UY_ms-1_id1206995278301192062.dat,UZ_ms-1_id1206995278301192062.dat
961478534532564217,RHO_kgm-3_id961478534532564217.dat,UX_ms-1_id961478534532564217.dat,UY_ms-1_id961478534532564217.dat,UZ_ms-1_id961478534532564217.dat
6160274188926590557,RHO_kgm-3_id6160274188926590557.dat,UX_ms-1_id6160274188926590557.dat,UY_ms-1_id6160274188926590557.dat,UZ_ms-1_id6160274188926590557.dat
-6651504758020203142,RHO_kgm-3_id-6651504758020203142.dat,UX_ms-1_id-6651504758020203142.dat,UY_ms-1_id-6651504758020203142.dat,UZ_ms-1_id-6651504758020203142.dat
5288841077780958356,RHO_kgm-3_id5288841077780958356.dat,UX_ms-1_id5288841077780958356.dat,UY_ms-1_id5288841077780958356.dat,UZ_ms-1_id5288841077780958356.dat
-7840040201854605550,RHO_kgm-3_id-7840040201854605550.dat,UX_ms-1_id-7840040201854605550.dat,UY_ms-1_id-7840040201854605550.dat,UZ_ms-1_id-7840040201854605550.dat
-2307118224733765545,RHO_kgm-3_id-2307118224733765545.dat,UX_ms-1_id-2307118224733765545.dat,UY_ms-1_id-2307118224733765545.dat,UZ_ms-1_id-2307118224733765545.dat
6159424570035892573,RHO_kgm-3_id6159424570035892573.dat,UX_ms-1_id6159424570035892573.dat,UY_ms-1_id6159424570035892573.dat,UZ_ms-1_id6159424570035892573.dat
-8943429129367929996,RHO_kgm-3_id-8943429129367929996.dat,UX_ms-1_id-8943429129367929996.dat,UY_ms-1_id-8943429129367929996.dat,UZ_ms-1_id-8943429129367929996.dat
-1195927456439222158,RHO_kgm-3_id-1195927456439222158.dat,UX_ms-1_id-1195927456439222158.dat,UY_ms-1_id-1195927456439222158.dat,UZ_ms-1_id-1195927456439222158.dat
-8724893803463755098,RHO_kgm-3_id-8724893803463755098.dat,UX_ms-1_id-8724893803463755098.dat,UY_ms-1_id-8724893803463755098.dat,UZ_ms-1_id-8724893803463755098.dat
5660375146265337946,RHO_kgm-3_id5660375146265337946.dat,UX_ms-1_id5660375146265337946.dat,UY_ms-1_id5660375146265337946.dat,UZ_ms-1_id5660375146265337946.dat
-3689428547441062843,RHO_kgm-3_id-3689428547441062843.dat,UX_ms-1_id-3689428547441062843.dat,UY_ms-1_id-3689428547441062843.dat,UZ_ms-1_id-3689428547441062843.dat
-4116582451269674092,RHO_kgm-3_id-4116582451269674092.dat,UX_ms-1_id-4116582451269674092.dat,UY_ms-1_id-4116582451269674092.dat,UZ_ms-1_id-4116582451269674092.dat
6964808779303224181,RHO_kgm-3_id6964808779303224181.dat,UX_ms-1_id6964808779303224181.dat,UY_ms-1_id6964808779303224181.dat,UZ_ms-1_id6964808779303224181.dat
8350504879005218549,RHO_kgm-3_id8350504879005218549.dat,UX_ms-1_id8350504879005218549.dat,UY_ms-1_id8350504879005218549.dat,UZ_ms-1_id8350504879005218549.dat
8876857877139429872,RHO_kgm-3_id8876857877139429872.dat,UX_ms-1_id8876857877139429872.dat,UY_ms-1_id8876857877139429872.dat,UZ_ms-1_id8876857877139429872.dat
4790475534523086588,RHO_kgm-3_id4790475534523086588.dat,UX_ms-1_id4790475534523086588.dat,UY_ms-1_id4790475534523086588.dat,UZ_ms-1_id4790475534523086588.dat
-4504438260175542467,RHO_kgm-3_id-4504438260175542467.dat,UX_ms-1_id-4504438260175542467.dat,UY_ms-1_id-4504438260175542467.dat,UZ_ms-1_id-4504438260175542467.dat
-2290587415985223419,RHO_kgm-3_id-2290587415985223419.dat,UX_ms-1_id-2290587415985223419.dat,UY_ms-1_id-2290587415985223419.dat,UZ_ms-1_id-2290587415985223419.dat
-7126750752439509751,RHO_kgm-3_id-7126750752439509751.dat,UX_ms-1_id-7126750752439509751.dat,UY_ms-1_id-7126750752439509751.dat,UZ_ms-1_id-7126750752439509751.dat
-8089408310324476933,RHO_kgm-3_id-8089408310324476933.dat,UX_ms-1_id-8089408310324476933.dat,UY_ms-1_id-8089408310324476933.dat,UZ_ms-1_id-8089408310324476933.dat
4410262699344069085,RHO_kgm-3_id4410262699344069085.dat,UX_ms-1_id4410262699344069085.dat,UY_ms-1_id4410262699344069085.dat,UZ_ms-1_id4410262699344069085.dat
-1127976433398702403,RHO_kgm-3_id-1127976433398702403.dat,UX_ms-1_id-1127976433398702403.dat,UY_ms-1_id-1127976433398702403.dat,UZ_ms-1_id-1127976433398702403.dat
3864074636377092129,RHO_kgm-3_id3864074636377092129.dat,UX_ms-1_id3864074636377092129.dat,UY_ms-1_id3864074636377092129.dat,UZ_ms-1_id3864074636377092129.dat
8401038237542460912,RHO_kgm-3_id8401038237542460912.dat,UX_ms-1_id8401038237542460912.dat,UY_ms-1_id8401038237542460912.dat,UZ_ms-1_id8401038237542460912.dat
-6407095139846706554,RHO_kgm-3_id-6407095139846706554.dat,UX_ms-1_id-6407095139846706554.dat,UY_ms-1_id-6407095139846706554.dat,UZ_ms-1_id-6407095139846706554.dat
-1884278529222360720,RHO_kgm-3_id-1884278529222360720.dat,UX_ms-1_id-1884278529222360720.dat,UY_ms-1_id-1884278529222360720.dat,UZ_ms-1_id-1884278529222360720.dat
7036944046775569891,RHO_kgm-3_id7036944046775569891.dat,UX_ms-1_id7036944046775569891.dat,UY_ms-1_id7036944046775569891.dat,UZ_ms-1_id7036944046775569891.dat
145492420673511057,RHO_kgm-3_id145492420673511057.dat,UX_ms-1_id145492420673511057.dat,UY_ms-1_id145492420673511057.dat,UZ_ms-1_id145492420673511057.dat
6990953375172461515,RHO_kgm-3_id6990953375172461515.dat,UX_ms-1_id6990953375172461515.dat,UY_ms-1_id6990953375172461515.dat,UZ_ms-1_id6990953375172461515.dat
3673104243025118289,RHO_kgm-3_id3673104243025118289.dat,UX_ms-1_id3673104243025118289.dat,UY_ms-1_id3673104243025118289.dat,UZ_ms-1_id3673104243025118289.dat
1242719701087364087,RHO_kgm-3_id1242719701087364087.dat,UX_ms-1_id1242719701087364087.dat,UY_ms-1_id1242719701087364087.dat,UZ_ms-1_id1242719701087364087.dat
-8273001923030681260,RHO_kgm-3_id-8273001923030681260.dat,UX_ms-1_id-8273001923030681260.dat,UY_ms-1_id-8273001923030681260.dat,UZ_ms-1_id-8273001923030681260.dat
3856927582580698545,RHO_kgm-3_id3856927582580698545.dat,UX_ms-1_id3856927582580698545.dat,UY_ms-1_id3856927582580698545.dat,UZ_ms-1_id3856927582580698545.dat
2215630237210182973,RHO_kgm-3_id2215630237210182973.dat,UX_ms-1_id2215630237210182973.dat,UY_ms-1_id2215630237210182973.dat,UZ_ms-1_id2215630237210182973.dat
591725765137931105,RHO_kgm-3_id591725765137931105.dat,UX_ms-1_id591725765137931105.dat,UY_ms-1_id591725765137931105.dat,UZ_ms-1_id591725765137931105.dat
-8799820540654805069,RHO_kgm-3_id-8799820540654805069.dat,UX_ms-1_id-8799820540654805069.dat,UY_ms-1_id-8799820540654805069.dat,UZ_ms-1_id-8799820540654805069.dat
3167435163261413173,RHO_kgm-3_id3167435163261413173.dat,UX_ms-1_id3167435163261413173.dat,UY_ms-1_id3167435163261413173.dat,UZ_ms-1_id3167435163261413173.dat
7506401350641465971,RHO_kgm-3_id7506401350641465971.dat,UX_ms-1_id7506401350641465971.dat,UY_ms-1_id7506401350641465971.dat,UZ_ms-1_id7506401350641465971.dat
-458186408850224993,RHO_kgm-3_id-458186408850224993.dat,UX_ms-1_id-458186408850224993.dat,UY_ms-1_id-458186408850224993.dat,UZ_ms-1_id-458186408850224993.dat
-8889240933530489943,RHO_kgm-3_id-8889240933530489943.dat,UX_ms-1_id-8889240933530489943.dat,UY_ms-1_id-8889240933530489943.dat,UZ_ms-1_id-8889240933530489943.dat
2153558298622804244,RHO_kgm-3_id2153558298622804244.dat,UX_ms-1_id2153558298622804244.dat,UY_ms-1_id2153558298622804244.dat,UZ_ms-1_id2153558298622804244.dat
7387338795334194346,RHO_kgm-3_id7387338795334194346.dat,UX_ms-1_id7387338795334194346.dat,UY_ms-1_id7387338795334194346.dat,UZ_ms-1_id7387338795334194346.dat
4719769577863193584,RHO_kgm-3_id4719769577863193584.dat,UX_ms-1_id4719769577863193584.dat,UY_ms-1_id4719769577863193584.dat,UZ_ms-1_id4719769577863193584.dat
1340834883719488,RHO_kgm-3_id1340834883719488.dat,UX_ms-1_id1340834883719488.dat,UY_ms-1_id1340834883719488.dat,UZ_ms-1_id1340834883719488.dat
-2170829719084822642,RHO_kgm-3_id-2170829719084822642.dat,UX_ms-1_id-2170829719084822642.dat,UY_ms-1_id-2170829719084822642.dat,UZ_ms-1_id-2170829719084822642.dat
-8406006511070756778,RHO_kgm-3_id-8406006511070756778.dat,UX_ms-1_id-8406006511070756778.dat,UY_ms-1_id-8406006511070756778.dat,UZ_ms-1_id-8406006511070756778.dat
-316941167115918239,RHO_kgm-3_id-316941167115918239.dat,UX_ms-1_id-316941167115918239.dat,UY_ms-1_id-316941167115918239.dat,UZ_ms-1_id-316941167115918239.dat
-6081287298986243667,RHO_kgm-3_id-6081287298986243667.dat,UX_ms-1_id-6081287298986243667.dat,UY_ms-1_id-6081287298986243667.dat,UZ_ms-1_id-6081287298986243667.dat
-9035886833656554948,RHO_kgm-3_id-9035886833656554948.dat,UX_ms-1_id-9035886833656554948.dat,UY_ms-1_id-9035886833656554948.dat,UZ_ms-1_id-9035886833656554948.dat
5894686960516996878,RHO_kgm-3_id5894686960516996878.dat,UX_ms-1_id5894686960516996878.dat,UY_ms-1_id5894686960516996878.dat,UZ_ms-1_id5894686960516996878.dat
1666794389657446413,RHO_kgm-3_id1666794389657446413.dat,UX_ms-1_id1666794389657446413.dat,UY_ms-1_id1666794389657446413.dat,UZ_ms-1_id1666794389657446413.dat
2926913509625476355,RHO_kgm-3_id2926913509625476355.dat,UX_ms-1_id2926913509625476355.dat,UY_ms-1_id2926913509625476355.dat,UZ_ms-1_id2926913509625476355.dat
7644472997025121719,RHO_kgm-3_id7644472997025121719.dat,UX_ms-1_id7644472997025121719.dat,UY_ms-1_id7644472997025121719.dat,UZ_ms-1_id7644472997025121719.dat
3979553333907254917,RHO_kgm-3_id3979553333907254917.dat,UX_ms-1_id3979553333907254917.dat,UY_ms-1_id3979553333907254917.dat,UZ_ms-1_id3979553333907254917.dat
3280562795704876817,RHO_kgm-3_id3280562795704876817.dat,UX_ms-1_id3280562795704876817.dat,UY_ms-1_id3280562795704876817.dat,UZ_ms-1_id3280562795704876817.dat
-3014838269176154978,RHO_kgm-3_id-3014838269176154978.dat,UX_ms-1_id-3014838269176154978.dat,UY_ms-1_id-3014838269176154978.dat,UZ_ms-1_id-3014838269176154978.dat
7114623708598114309,RHO_kgm-3_id7114623708598114309.dat,UX_ms-1_id7114623708598114309.dat,UY_ms-1_id7114623708598114309.dat,UZ_ms-1_id7114623708598114309.dat
7465369256938940997,RHO_kgm-3_id7465369256938940997.dat,UX_ms-1_id7465369256938940997.dat,UY_ms-1_id7465369256938940997.dat,UZ_ms-1_id7465369256938940997.dat
706705424652863724,RHO_kgm-3_id706705424652863724.dat,UX_ms-1_id706705424652863724.dat,UY_ms-1_id706705424652863724.dat,UZ_ms-1_id706705424652863724.dat
7358385639977182585,RHO_kgm-3_id7358385639977182585.dat,UX_ms-1_id7358385639977182585.dat,UY_ms-1_id7358385639977182585.dat,UZ_ms-1_id7358385639977182585.dat
8973126627618694638,RHO_kgm-3_id8973126627618694638.dat,UX_ms-1_id8973126627618694638.dat,UY_ms-1_id8973126627618694638.dat,UZ_ms-1_id8973126627618694638.dat
-5081681978206400915,RHO_kgm-3_id-5081681978206400915.dat,UX_ms-1_id-5081681978206400915.dat,UY_ms-1_id-5081681978206400915.dat,UZ_ms-1_id-5081681978206400915.dat
7282085514412547600,RHO_kgm-3_id7282085514412547600.dat,UX_ms-1_id7282085514412547600.dat,UY_ms-1_id7282085514412547600.dat,UZ_ms-1_id7282085514412547600.dat
-906958295933825616,RHO_kgm-3_id-906958295933825616.dat,UX_ms-1_id-906958295933825616.dat,UY_ms-1_id-906958295933825616.dat,UZ_ms-1_id-906958295933825616.dat
-301901716316810279,RHO_kgm-3_id-301901716316810279.dat,UX_ms-1_id-301901716316810279.dat,UY_ms-1_id-301901716316810279.dat,UZ_ms-1_id-301901716316810279.dat
8350292474537923829,RHO_kgm-3_id8350292474537923829.dat,UX_ms-1_id8350292474537923829.dat,UY_ms-1_id8350292474537923829.dat,UZ_ms-1_id8350292474537923829.dat
-3885027631699848746,RHO_kgm-3_id-3885027631699848746.dat,UX_ms-1_id-3885027631699848746.dat,UY_ms-1_id-3885027631699848746.dat,UZ_ms-1_id-3885027631699848746.dat
-7763639493003441026,RHO_kgm-3_id-7763639493003441026.dat,UX_ms-1_id-7763639493003441026.dat,UY_ms-1_id-7763639493003441026.dat,UZ_ms-1_id-7763639493003441026.dat
3024991409257676893,RHO_kgm-3_id3024991409257676893.dat,UX_ms-1_id3024991409257676893.dat,UY_ms-1_id3024991409257676893.dat,UZ_ms-1_id3024991409257676893.dat
7981094446009641424,RHO_kgm-3_id7981094446009641424.dat,UX_ms-1_id7981094446009641424.dat,UY_ms-1_id7981094446009641424.dat,UZ_ms-1_id7981094446009641424.dat
5727002819883193021,RHO_kgm-3_id5727002819883193021.dat,UX_ms-1_id5727002819883193021.dat,UY_ms-1_id5727002819883193021.dat,UZ_ms-1_id5727002819883193021.dat
-278996632837746993,RHO_kgm-3_id-278996632837746993.dat,UX_ms-1_id-278996632837746993.dat,UY_ms-1_id-278996632837746993.dat,UZ_ms-1_id-278996632837746993.dat
6762875209206301508,RHO_kgm-3_id6762875209206301508.dat,UX_ms-1_id6762875209206301508.dat,UY_ms-1_id6762875209206301508.dat,UZ_ms-1_id6762875209206301508.dat
7098698190242932776,RHO_kgm-3_id7098698190242932776.dat,UX_ms-1_id7098698190242932776.dat,UY_ms-1_id7098698190242932776.dat,UZ_ms-1_id7098698190242932776.dat
8898131741406740983,RHO_kgm-3_id8898131741406740983.dat,UX_ms-1_id8898131741406740983.dat,UY_ms-1_id8898131741406740983.dat,UZ_ms-1_id8898131741406740983.dat
2409054858660331200,RHO_kgm-3_id2409054858660331200.dat,UX_ms-1_id2409054858660331200.dat,UY_ms-1_id2409054858660331200.dat,UZ_ms-1_id2409054858660331200.dat
